IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,INDEX,BLINK_COUNT,TRIAL_LABEL,block,coloridentifier,conditionidentifier,imagefile,quantidentifier,practicestatus,IP_START_TIME,PUPIL_SIZE_MAX,PUPIL_SIZE_MEAN,PUPIL_SIZE_MAX_TIME,PUPIL_SIZE_MAX_X,PUPIL_SIZE_MAX_Y,REACTION_TIME,PUPIL_SIZE_MIN,PUPIL_SIZE_MIN_TIME,PUPIL_SIZE_MIN_X,PUPIL_SIZE_MIN_Y,correctresponse,ACCURACY,KEY_PRESSED,RT,audiopred
2,Image,subj2,183,0,Trial: 183,5,blue,T,6_blue_10_yellow.jpg,even,experimental,21844908,1387,1249.64,21849251,636.3,407.7,.,961,21845049,519.1,392,j,1,j,4920,are_blue.wav
2,Image,subj2,184,0,Trial: 184,5,yellow,F,16_blue_0_yellow.jpg,Some,experimental,21862605,1311,1246.65,21863771,448.9,286,.,1204,21863281,445.3,290.2,f,1,f,1190,are_yellow.wav
2,Image,subj2,185,0,Trial: 185,5,blue,F,1_blue_15_yellow.jpg,least_2,experimental,21877241,1337,1129.03,21879303,552.6,423.4,.,989,21878003,515.6,448.5,f,1,f,2072,are_blue.wav
2,Image,subj2,186,0,Trial: 186,5,yellow,T,3_blue_13_yellow.jpg,more_than_half,experimental,21892195,1164,1106.66,21892219,523.2,390.5,.,1054,21892857,425.5,297.4,j,1,j,847,are_yellow.wav
2,Image,subj2,187,0,Trial: 187,5,yellow,F,7_blue_9_yellow.jpg,most_7,experimental,21905175,1425,1221.34,21910317,414.8,480.4,.,823,21905215,483.3,383,f,1,f,5163,are_yellow.wav
2,Image,subj2,188,0,Trial: 188,5,yellow,T,16_blue_0_yellow.jpg,No,experimental,21922621,1176,1106.14,21923697,541.6,359.4,.,1067,21922653,483.9,365.4,j,1,j,1074,are_yellow.wav
2,Image,subj2,189,1,Trial: 189,5,yellow,T,9_blue_7_yellow.jpg,odd,experimental,21935819,1272,1151.45,21937589,398.9,337.5,.,682,21939537,602.9,861,j,1,j,4037,are_yellow.wav
2,Image,subj2,190,0,Trial: 190,5,blue,F,10_blue_6_yellow.jpg,most_9,experimental,21952697,1454,1284.88,21957687,566.3,348.6,.,1065,21955283,784.2,331.9,f,1,f,5121,are_blue.wav
2,Image,subj2,191,2,Trial: 191,5,yellow,F,3_blue_13_yellow.jpg,least_14,experimental,21970628,1362,1205.17,21978269,528.1,245.1,.,619,21971539,371.6,776.8,f,1,f,7677,are_yellow.wav
2,Image,subj2,192,1,Trial: 192,5,yellow,T,10_blue_6_yellow.jpg,least_5,experimental,21991403,1465,1264.47,21996193,433.4,305.5,.,684,21994587,774.9,784,j,1,j,5954,are_yellow.wav
2,Image,subj2,193,1,Trial: 193,5,blue,F,12_blue_4_yellow.jpg,odd,experimental,22011325,1299,1117.13,22017939,650.2,504.6,.,571,22017595,701,989.9,f,1,f,7201,are_blue.wav
2,Image,subj2,194,0,Trial: 194,5,blue,F,0_blue_16_yellow.jpg,Some,experimental,22031264,1425,1290.37,22033145,540.9,358,.,1102,22031437,505.1,372.9,f,1,f,3004,are_blue.wav
2,Image,subj2,195,0,Trial: 195,5,blue,F,4_blue_12_yellow.jpg,Most,experimental,22046485,1207,1179.76,22046731,519.2,353.1,.,1148,22047095,475.7,322.5,f,1,f,839,are_blue.wav
2,Image,subj2,196,0,Trial: 196,5,blue,F,5_blue_11_yellow.jpg,more_than_half,experimental,22060235,1221,1139.55,22061413,465.2,248.2,.,1095,22060867,565.8,274.9,f,1,f,1177,are_blue.wav
2,Image,subj2,197,0,Trial: 197,5,blue,F,13_blue_3_yellow.jpg,All,experimental,22074052,1200,1110.55,22074795,515.6,315.6,.,1061,22074095,515.8,381.4,f,1,f,742,are_blue.wav
2,Image,subj2,198,0,Trial: 198,5,blue,F,3_blue_13_yellow.jpg,most_2,experimental,22087132,1337,1180.25,22088531,516,425.9,.,1099,22087733,499.4,304.3,f,1,f,1398,are_blue.wav
2,Image,subj2,199,0,Trial: 199,.,.,.,.,.,.,22099125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,Image,subj2,200,0,Trial: 200,5,yellow,F,6_blue_10_yellow.jpg,least_11,experimental,22105364,1338,1214.05,22111253,405.9,336.9,.,1133,22109509,773.1,391.4,f,1,f,5909,are_yellow.wav
2,Image,subj2,201,0,Trial: 201,5,blue,T,11_blue_5_yellow.jpg,Most,experimental,22124968,1079,998.78,22125887,593.9,234.9,.,951,22125405,609.1,244.7,j,1,j,920,are_blue.wav
2,Image,subj2,202,0,Trial: 202,5,yellow,F,13_blue_3_yellow.jpg,more_than_half,experimental,22137915,1167,1043.53,22139251,556.4,282.6,.,874,22137915,515.2,375.7,f,1,f,1349,are_yellow.wav
2,Image,subj2,203,1,Trial: 203,5,yellow,F,13_blue_3_yellow.jpg,even,experimental,22151397,1258,1127.02,22153753,755.8,414.7,.,620,22153295,778.2,867.3,f,1,f,2733,are_yellow.wav
2,Image,subj2,204,0,Trial: 204,5,blue,T,0_blue_16_yellow.jpg,No,experimental,22166752,1115,1056.64,22167545,509.3,354.9,.,1033,22167259,513.8,358.1,j,1,j,791,are_blue.wav
2,Image,subj2,205,0,Trial: 205,5,yellow,F,7_blue_9_yellow.jpg,No,experimental,22179666,1149,1037.2,22180921,543.1,343.4,.,994,22179857,493,358.8,f,1,f,1257,are_yellow.wav
2,Image,subj2,206,0,Trial: 206,5,yellow,F,12_blue_4_yellow.jpg,No,experimental,22193148,1231,1159.19,22194287,506.7,269.9,.,1117,22193501,515.3,274.7,f,1,f,1139,are_yellow.wav
2,Image,subj2,207,0,Trial: 207,5,yellow,F,5_blue_11_yellow.jpg,No,experimental,22206480,1332,1242.06,22207581,544.3,298.4,.,1167,22206479,506.5,378.2,f,1,f,1100,are_yellow.wav
2,Image,subj2,208,0,Trial: 208,5,blue,F,7_blue_9_yellow.jpg,least_9,experimental,22219711,1356,1204.45,22223291,536.2,387.8,.,1083,22219715,516.1,366.2,f,1,f,3598,are_blue.wav
2,Image,subj2,209,0,Trial: 209,5,blue,T,14_blue_2_yellow.jpg,Most,experimental,22235702,1218,1143.93,22236745,529.8,337,.,1077,22235705,525.8,375.1,j,1,j,1066,are_blue.wav
2,Image,subj2,210,0,Trial: 210,5,yellow,T,2_blue_14_yellow.jpg,even,experimental,22248950,1278,1101.37,22255365,615.9,472,.,871,22249577,621.8,274.2,j,1,j,7289,are_yellow.wav
2,Image,subj2,211,0,Trial: 211,5,blue,F,6_blue_10_yellow.jpg,more_than_half,experimental,22271999,1388,1254.68,22274329,492,387.1,.,1161,22272655,481.4,326.5,f,1,f,2998,are_blue.wav
2,Image,subj2,212,0,Trial: 212,5,blue,F,9_blue_7_yellow.jpg,No,experimental,22286970,1115,908.49,22288389,557.2,329.9,.,697,22287061,527,389.3,f,1,f,1429,are_blue.wav
2,Image,subj2,213,0,Trial: 213,5,yellow,F,13_blue_3_yellow.jpg,least_4,experimental,22300468,1297,1186.28,22301799,549.5,396,.,1106,22300741,488.4,299.6,f,1,f,1446,are_yellow.wav
2,Image,subj2,214,0,Trial: 214,5,blue,F,5_blue_11_yellow.jpg,Most,experimental,22316811,1001,841.98,22317817,533.8,238.6,.,681,22316811,513.9,393.3,f,1,f,1005,are_blue.wav
2,Image,subj2,215,0,Trial: 215,5,blue,T,11_blue_5_yellow.jpg,more_than_half,experimental,22329925,1110,1066.36,22330791,607.3,264.6,.,1024,22330439,618.7,269.8,j,1,j,874,are_blue.wav
2,Image,subj2,216,0,Trial: 216,5,yellow,F,4_blue_12_yellow.jpg,odd,experimental,22343658,1310,1124.02,22349661,667.3,253.4,.,865,22343657,514.2,376.4,f,1,f,6298,are_yellow.wav
2,Image,subj2,217,0,Trial: 217,5,blue,F,2_blue_14_yellow.jpg,odd,experimental,22364483,1073,943.87,22365689,525,271,.,876,22365009,648.3,205.4,f,1,f,1204,are_blue.wav
2,Image,subj2,218,0,Trial: 218,5,blue,F,9_blue_7_yellow.jpg,All,experimental,22379555,1191,981.79,22381099,411.2,378.4,.,819,22379721,509.8,364.5,f,1,f,1544,are_blue.wav
2,Image,subj2,219,0,Trial: 219,5,yellow,F,16_blue_0_yellow.jpg,Some,experimental,22393404,1192,1151.54,22394223,523,413.6,.,1107,22393403,509.5,371.8,f,1,f,824,are_yellow.wav
2,Image,subj2,220,0,Trial: 220,5,yellow,F,14_blue_2_yellow.jpg,All,experimental,22407221,1130,1087.76,22408353,509.6,386.9,.,1042,22407223,499.4,359.5,f,1,f,1168,are_yellow.wav
2,Image,subj2,221,0,Trial: 221,5,blue,T,9_blue_7_yellow.jpg,Some,experimental,22421121,1260,1165.95,22423763,429.2,418.8,.,1055,22421123,509.6,381,j,0,f,2673,are_blue.wav
2,Image,subj2,222,0,Trial: 222,5,yellow,T,5_blue_11_yellow.jpg,Some,experimental,22436025,1257,1171.12,22437215,515,299.5,.,1124,22436553,530.6,223.4,j,0,f,1189,are_yellow.wav
2,Image,subj3,1,1,Trial: 1,1,yellow,T,16_blue_0_yellow.jpg,No,practice,2708102,737,650.21,2710799,503.4,276.9,.,578,2708309,499.6,365,j,1,j,2793,are_yellow.wav
2,Image,subj3,2,1,Trial: 2,1,yellow,F,9_blue_7_yellow.jpg,Most,practice,2724160,723,647.41,2727879,592.1,243,.,584,2725811,740.9,425.1,f,1,f,3726,are_yellow.wav
2,Image,subj3,3,0,Trial: 3,1,blue,F,0_blue_16_yellow.jpg,All,practice,2741572,713,630.19,2743311,390,519.1,.,573,2741585,518.7,393,f,1,f,1856,are_blue.wav
2,Image,subj3,4,1,Trial: 4,1,blue,T,9_blue_7_yellow.jpg,more_than_half,practice,2755924,805,726.18,2760907,602.9,277.3,.,640,2756005,438.9,475.1,j,1,j,5408,are_blue.wav
2,Image,subj3,5,0,Trial: 5,4,blue,T,0_blue_16_yellow.jpg,No,experimental,2778523,765,688.8,2780433,433.3,384.3,.,613,2778583,500.8,376.8,j,1,j,2034,are_blue.wav
2,Image,subj3,6,2,Trial: 6,4,yellow,T,5_blue_11_yellow.jpg,least_10,experimental,2792840,762,685.02,2796081,438.1,518.2,.,616,2792987,520.5,393.6,j,1,j,6932,are_yellow.wav
2,Image,subj3,7,0,Trial: 7,4,blue,F,4_blue_12_yellow.jpg,No,experimental,2815071,720,667.32,2816685,479.9,362.5,.,555,2815167,996.8,476.4,f,1,f,1613,are_blue.wav
2,Image,subj3,8,0,Trial: 8,4,yellow,T,15_blue_1_yellow.jpg,least_14,experimental,2831414,718,695.28,2833113,438.2,432.9,.,657,2831799,481.5,375.9,j,0,f,1992,are_yellow.wav
2,Image,subj3,9,0,Trial: 9,4,blue,T,13_blue_3_yellow.jpg,odd,experimental,2845816,775,715.36,2849999,628,113.9,.,642,2846107,366.2,354.4,j,1,j,7908,are_blue.wav
2,Image,subj3,10,1,Trial: 10,4,blue,T,12_blue_4_yellow.jpg,more_than_half,experimental,2866289,664,607.91,2867895,448.6,306.8,.,538,2866649,496.3,369.8,j,1,j,2997,are_blue.wav
2,Image,subj3,11,0,Trial: 11,4,blue,F,9_blue_7_yellow.jpg,even,experimental,2882447,691,662.59,2886379,742.5,429.4,.,628,2885737,712.5,172.6,f,1,f,3941,are_blue.wav
2,Image,subj3,12,0,Trial: 12,4,yellow,T,3_blue_13_yellow.jpg,Most,experimental,2898489,651,574.04,2899661,577.9,303.8,.,513,2898681,519.6,388.7,j,1,j,1292,are_yellow.wav
2,Image,subj3,13,0,Trial: 13,4,yellow,F,16_blue_0_yellow.jpg,Some,experimental,2913509,665,632.88,2914397,438,435.6,.,588,2913523,501.3,373,f,1,f,1699,are_yellow.wav
2,Image,subj3,14,1,Trial: 14,4,blue,T,10_blue_6_yellow.jpg,even,experimental,2927427,709,633.99,2931835,513.8,383.4,.,515,2927709,465.2,386.1,j,1,j,4511,are_blue.wav
2,Image,subj3,15,0,Trial: 15,4,blue,F,2_blue_14_yellow.jpg,All,experimental,2944304,629,582.52,2945499,526.5,296.8,.,558,2944599,409.8,353.3,f,1,f,1533,are_blue.wav
2,Image,subj3,16,1,Trial: 16,4,blue,T,13_blue_3_yellow.jpg,more_than_half,experimental,2957787,660,602.82,2959483,530.5,366.8,.,530,2957927,519.6,384.3,j,1,j,1697,are_blue.wav
2,Image,subj3,17,1,Trial: 17,4,blue,T,11_blue_5_yellow.jpg,odd,experimental,2971770,670,628.15,2976105,740.1,224.4,.,563,2971845,509.4,382.3,j,1,j,4342,are_blue.wav
2,Image,subj3,18,1,Trial: 18,4,blue,T,9_blue_7_yellow.jpg,more_than_half,experimental,2988079,686,592.44,2993953,603.3,342.1,.,490,2988079,466.8,373.1,j,1,j,6252,are_blue.wav
2,Image,subj3,19,0,Trial: 19,4,yellow,T,6_blue_10_yellow.jpg,even,experimental,3006612,665,606.4,3009525,712.1,429.9,.,536,3006949,339.6,389.1,j,1,j,3695,are_yellow.wav
2,Image,subj3,20,1,Trial: 20,4,yellow,T,12_blue_4_yellow.jpg,most_5,experimental,3022587,657,604.75,3024369,510.7,279.8,.,530,3022781,478.3,402.5,j,0,f,3704,are_yellow.wav
2,Image,subj3,21,1,Trial: 21,4,blue,F,6_blue_10_yellow.jpg,odd,experimental,3039180,642,611.94,3040515,586.9,203.6,.,559,3039181,500.3,372.7,f,1,f,2754,are_blue.wav
2,Image,subj3,22,1,Trial: 22,4,yellow,F,16_blue_0_yellow.jpg,Some,experimental,3054569,618,566.51,3056245,466.1,396.6,.,479,3054569,463.1,370,f,1,f,1677,are_yellow.wav
2,Image,subj3,23,1,Trial: 23,4,blue,T,7_blue_9_yellow.jpg,odd,experimental,3069724,640,581.23,3073305,365,221.7,.,496,3069751,511.5,354.3,j,1,j,4280,are_blue.wav
2,Image,subj3,24,1,Trial: 24,4,yellow,F,3_blue_13_yellow.jpg,No,experimental,3086167,531,496.71,3086227,492.5,388,.,457,3087513,451.1,502.6,f,1,f,1612,are_yellow.wav
2,Image,subj3,25,1,Trial: 25,4,yellow,F,14_blue_2_yellow.jpg,No,experimental,3100267,502,467.59,3101235,456.3,359.1,.,436,3100295,501.6,384.1,f,1,f,1192,are_yellow.wav
2,Image,subj3,26,1,Trial: 26,4,blue,T,5_blue_11_yellow.jpg,odd,experimental,3114653,689,615.45,3117297,446.3,249.2,.,489,3114653,478.5,364.9,j,1,j,2854,are_blue.wav
2,Image,subj3,27,1,Trial: 27,4,yellow,F,10_blue_6_yellow.jpg,more_than_half,experimental,3130159,619,537.18,3134467,442.5,379.7,.,437,3130293,508.8,367.9,f,1,f,4324,are_yellow.wav
2,Image,subj3,28,0,Trial: 28,4,blue,T,2_blue_14_yellow.jpg,even,experimental,3147053,580,542.32,3147861,442.1,382.1,.,437,3147063,498,376.4,j,1,j,1877,are_blue.wav
2,Image,subj3,29,2,Trial: 29,4,blue,T,3_blue_13_yellow.jpg,least_2,experimental,3164800,580,508.97,3166569,510.2,336.7,.,437,3165135,493.4,417.7,j,1,j,2474,are_blue.wav
2,Image,subj3,30,0,Trial: 30,4,blue,T,16_blue_0_yellow.jpg,All,experimental,3179804,540,489.61,3180985,515.8,406.8,.,434,3179903,529.8,383.7,j,1,j,1202,are_blue.wav
2,Image,subj3,31,1,Trial: 31,4,yellow,F,2_blue_14_yellow.jpg,odd,experimental,3193838,663,601.93,3197263,485.7,239,.,543,3199323,537.6,388,f,1,f,5483,are_yellow.wav
2,Image,subj3,32,1,Trial: 32,4,blue,T,4_blue_12_yellow.jpg,Some,experimental,3213777,523,472.94,3215077,588.7,382.7,.,443,3213787,519,386,j,1,j,1417,are_blue.wav
2,Image,subj3,33,1,Trial: 33,4,yellow,T,16_blue_0_yellow.jpg,No,experimental,3228112,572,486.81,3229439,515.4,353.8,.,388,3228129,518.5,396,j,1,j,1416,are_yellow.wav
2,Image,subj3,34,1,Trial: 34,4,yellow,T,5_blue_11_yellow.jpg,Most,experimental,3242782,598,520.2,3244465,481.9,245.2,.,475,3243021,501.3,379,j,1,j,1757,are_yellow.wav
2,Image,subj3,35,1,Trial: 35,4,blue,T,16_blue_0_yellow.jpg,All,experimental,3256715,430,420.19,3257209,485.1,420.6,.,410,3256985,487.6,414.8,j,1,j,1095,are_blue.wav
2,Image,subj3,36,0,Trial: 36,4,yellow,F,11_blue_5_yellow.jpg,Most,experimental,3272137,580,484.43,3273707,520.3,267.3,.,392,3272303,516.1,370.4,f,1,f,1568,are_yellow.wav
